"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNOVRTHJOLOCDEGOIH00863377",1,2,2024,3,2,35,4,1,1,18,"Mujer",0,35,"Media"
"TQRMNOSTYHMLLLCDEIIAD00866932",1,2,2024,3,1,32,4,1,1,32,"Varón",0,32,"Media"
"TQRMNOUXWHKMLOCDEOHCH00868382",1,1,2024,3,1,44,6,1,1,91,"Varón",0,44,"Alta"
"TQRMNOUVRHJOLPCDEHLEH00862601",1,1,2024,3,1,32,3,0,1,25,"Varón",NA,32,"Baja"
"TQRMNOQPUHKLNLCDEIJAH00869053",1,1,2024,3,1,40,4,0,1,33,"Varón",NA,40,"Media"
"TQRMNOSTSHLLKRCDEGPDJ00805553",1,1,2024,3,1,52,2,0,1,19,"Varón",NA,52,"Baja"
"TQRMNOQXTHKOLNCDEGOIH00867414",1,4,2024,3,2,34,3,2,1,18,"Mujer",1,34,"Baja"
"TQRMNOTTYHMKTNCDEIJAH00812749",1,1,2024,3,1,60,6,0,1,33,"Varón",NA,60,"Alta"
"TQRMNORVTHKLKUCDEIMBF00867202",1,2,2024,3,1,37,6,1,1,36,"Varón",0,37,"Alta"
"TQRMNOTPUHMMLMCDEHPJB00811532",1,1,2024,3,1,54,2,1,1,29,"Varón",0,54,"Baja"
"TQRMNOQSUHKMLMCDEIJAH00870228",1,1,2024,3,1,43,4,1,1,33,"Varón",0,43,"Media"
"TQRMNOUWRHLMKMCDEIJAH00807432",1,2,2024,3,2,29,4,0,1,33,"Mujer",NA,29,"Media"
"TQRMNOQXVHLLLOCDEGJBF00804823",1,3,2024,3,2,40,6,1,1,13,"Mujer",0,40,"Alta"
"TQRMNOPYPHJMNMCDEIIAD00864578",1,2,2024,3,2,50,4,1,1,32,"Mujer",0,50,"Media"
"TQRMNOQYXHKNLNCDEHJGH00871059",1,1,2024,3,1,42,4,1,1,23,"Varón",0,42,"Media"
"TQRMNOPRVHJLKQCDEHJGH00867915",1,4,2024,3,1,40,4,1,1,23,"Varón",0,40,"Media"
"TQRMNOXWWHLLKMCDEIHJF00871080",1,1,2024,3,1,28,4,1,1,31,"Varón",0,28,"Media"
"TQRMNOQPVHKOLPCDEGLDF00870335",1,2,2024,3,1,32,4,1,1,15,"Varón",0,32,"Media"
"TQRMNOPYPHJMNMCDEIIAD00864578",1,1,2024,3,1,51,4,2,1,32,"Varón",1,51,"Media"
"TQRMNOQQWHJOKNCDEGKDB00862929",1,2,2024,3,1,41,6,1,1,14,"Varón",0,41,"Alta"
"TQSMNORVSHMNLNCDEGGFB00809667",1,2,2024,3,2,41,2,2,1,10,"Mujer",1,41,"Baja"
"TQRMNORUYHJOLQCDEHLEH00862873",1,1,2024,3,1,34,4,1,1,25,"Varón",0,34,"Media"
"TQRMNOQSVHKMMOCDEFKID00870439",1,2,2024,3,2,24,4,1,1,4,"Mujer",0,24,"Media"
"TQRMNOSRSHLOKSCDEGPDJ00810689",2,1,2024,3,1,25,4,1,1,19,"Varón",0,25,"Media"
"TQRMNOPYVHLOLSCDEFKID00803791",1,1,2024,3,2,34,3,2,1,4,"Mujer",1,34,"Baja"
"TQRMNOWRPHMNKMCDEIMBF00813095",1,1,2024,3,1,44,6,0,1,36,"Varón",NA,44,"Alta"
"TQRMNOQQVHLMLLCDEOHCH00808357",1,1,2024,3,2,30,6,1,1,91,"Mujer",0,30,"Alta"
"TQRMNORYWHJMKMCDEFKID00864648",1,2,2024,3,2,45,6,1,1,4,"Mujer",0,45,"Alta"
"TQRMNOPXWHLMKUCDEFJAH00803515",1,1,2024,3,1,40,4,0,1,3,"Varón",NA,40,"Media"
"TQRMNOWRPHMNKMCDEIMBF00813095",1,2,2024,3,2,43,6,1,1,36,"Mujer",0,43,"Alta"
"TQRMNOSSYHMNLQCDEHJGH00811029",1,1,2024,3,2,49,3,2,1,23,"Mujer",1,49,"Baja"
"TQRMNOTQTHKNKPCDEHMHF00872264",1,2,2024,3,2,26,6,2,1,26,"Mujer",1,26,"Alta"
"TQRMNORUTHLOLQCDEFJAH00808752",1,2,2024,3,2,32,4,2,1,3,"Mujer",1,32,"Media"
"TQRMNORPUHJKKPCDEGPDJ00861842",1,1,2024,3,1,43,5,1,1,19,"Varón",0,43,"Media"
"TQRMNORYQHKMLQCDEFJAH00871980",1,2,2024,3,2,34,6,1,1,3,"Mujer",0,34,"Alta"
"TQRMNOQRWHKMKTCDEHNHB00871116",1,3,2024,3,1,57,3,0,1,27,"Varón",NA,57,"Baja"
"TQRMNOTSSHKOKOCDEGKDB00867462",1,2,2024,3,1,34,6,1,1,14,"Varón",0,34,"Alta"
"TQRMNOQRUHKLKSCDEGNFJ00870960",1,1,2024,3,1,54,6,1,1,17,"Varón",0,54,"Alta"
"TQRMNOPWVHKOKQCDEGJBF00870746",1,3,2024,3,1,38,3,2,1,13,"Varón",1,38,"Baja"
"TQRMNOQTUHLMMPCDEFKID00803770",1,1,2024,3,1,44,6,2,1,4,"Varón",1,44,"Alta"
"TQRMNORUWHLMLRCDEHPJB00806602",1,1,2024,3,1,28,5,2,1,29,"Varón",1,28,"Media"
"TQRMNOPSTHKKKMCDEFOCD00870583",1,1,2024,3,1,29,5,1,1,8,"Varón",0,29,"Media"
"TQRMNOPPQHJOKPCDEFOCD00861967",1,3,2024,3,2,22,5,2,1,8,"Mujer",1,22,"Media"
"TQRMNOQUPHLMLPCDEGOIH00805422",1,2,2024,3,1,53,3,0,1,18,"Varón",NA,53,"Baja"
"TQRMNOPRQHLOLTCDEFJAH00803507",1,1,2024,3,1,48,5,1,1,3,"Varón",0,48,"Media"
"TQRMNOSVQHKOLPCDEFOCD00872155",1,1,2024,3,1,41,1,0,1,8,"Varón",NA,41,"Baja"
"TQRMNOSUQHKNKSCDEIGED00867418",1,2,2024,3,2,61,6,0,1,30,"Mujer",NA,61,"Alta"
"TQRMNORYXHMOTSCDEIJAH00812330",1,1,2024,3,2,40,6,1,1,33,"Mujer",0,40,"Alta"
"TQRMNOSVPHKOMMCDEGJBF00868613",1,2,2024,3,2,54,2,1,1,13,"Mujer",0,54,"Baja"
"TQRMNOSQPHLMLMCDEFKID00803691",1,1,2024,3,1,38,6,1,1,4,"Varón",0,38,"Alta"
"TQRMNOPVXHMOLMCDEFKID00808869",1,1,2024,3,1,35,3,2,1,4,"Varón",1,35,"Baja"
"TQRMNOPXQHMMKTCDEIMBF00813021",1,1,2024,3,2,63,2,2,1,36,"Mujer",1,63,"Baja"
"TQRMNOQUPHJMKMCDEHMHF00866784",1,1,2024,3,1,52,5,1,1,26,"Varón",0,52,"Media"
"TQRMNOSRRHKKKTCDEHMHF00867589",1,2,2024,3,2,45,6,1,1,26,"Mujer",0,45,"Alta"
"TQRMNOQVRHMMRNCDEIJAH00855248",1,2,2024,3,2,31,6,1,1,33,"Mujer",0,31,"Alta"
"TQRMNOPWSHLMKOCDEFOCD00804289",1,1,2024,3,1,62,4,1,1,8,"Varón",0,62,"Media"
"TQRMNOQQXHLMLSCDEFLID00803835",1,3,2024,3,1,25,4,0,1,5,"Varón",NA,25,"Media"
"TQRMNOSRXHLMMLCDEIJAH00807790",1,1,2024,3,2,57,5,2,1,33,"Mujer",1,57,"Media"
"TQRMNOQTXHMOKOCDEHNHB00870347",1,1,2024,3,1,40,6,1,1,27,"Varón",0,40,"Alta"
"TQRMNORSTHLOKOCDEHPJB00806486",1,1,2024,3,2,47,6,1,1,29,"Mujer",0,47,"Alta"
"TQRMNOTPUHMMLMCDEHPJB00811532",1,2,2024,3,2,45,2,2,1,29,"Mujer",1,45,"Baja"
"TQRMNOPUQHJMKOCDEOHCH00864105",1,1,2024,3,1,52,4,1,1,91,"Varón",0,52,"Media"
"TQRMNOSUSHKMKUCDEHGHJ00870957",1,2,2024,3,1,39,4,1,1,20,"Varón",0,39,"Media"
"TQRMNOQVWHKMPRCDEIJAH00869944",1,2,2024,3,1,34,4,0,1,33,"Varón",NA,34,"Media"
"TQSMNOQUVHKLNLCDEIJAH00869054",1,1,2024,3,1,49,2,1,1,33,"Varón",0,49,"Baja"
"TQRMNOPSYHLMKQCDEOJAH00870042",1,1,2024,3,2,45,6,1,1,93,"Mujer",0,45,"Alta"
"TQRMNOSWQHMMKMCDEOJAH00856239",1,1,2024,3,2,59,4,1,1,93,"Mujer",0,59,"Media"
"TQRMNOQUVHMOKUCDEFOCD00809419",1,2,2024,3,1,26,4,2,1,8,"Varón",1,26,"Media"
"TQRMNOSVYHKOTNCDEIJAH00871285",1,4,2024,3,2,25,4,0,1,33,"Mujer",NA,25,"Media"
"TQRMNORYTHMNKMCDEGKDB00868690",1,1,2024,3,2,60,2,1,1,14,"Mujer",0,60,"Baja"
"TQRMNOWPRHLOKSCDEIHJF00862895",1,2,2024,3,2,42,4,1,1,31,"Mujer",0,42,"Media"
"TQRMNOSSXHLOLNCDEFOCD00804389",1,3,2024,3,1,22,4,2,1,8,"Varón",1,22,"Media"
"TQRMNOTSTHLLKOCDEGNFJ00810462",1,1,2024,3,2,30,6,0,1,17,"Mujer",NA,30,"Alta"
"TQRMNOUXUHLOKMCDEHLEH00806068",1,1,2024,3,1,41,2,1,1,25,"Varón",0,41,"Baja"
"TQRMNORXVHMOKMCDEHMHF00854168",1,1,2024,3,1,21,3,0,1,26,"Varón",NA,21,"Baja"
"TQRMNOWXXHKMKPCDEGOIH00869401",1,4,2024,3,1,56,2,1,1,18,"Varón",0,56,"Baja"
"TQRMNORRTHLMKPCDEFLID00803795",1,2,2024,3,1,41,3,2,1,5,"Varón",1,41,"Baja"
"TQRMNOTSUHMOLTCDEFKID00808961",1,1,2024,3,1,48,3,1,1,4,"Varón",0,48,"Baja"
"TQRMNOSVRHJMLNCDEIOAH00866294",1,2,2024,3,2,21,4,2,1,38,"Mujer",1,21,"Media"
"TQRMNORWXHMOLTCDEHPJB00811552",1,1,2024,3,1,50,2,0,1,29,"Varón",NA,50,"Baja"
"TQRMNOPRSHKKKMCDEIOAH00867595",1,1,2024,3,1,52,3,0,1,38,"Varón",NA,52,"Baja"
"TQRMNOPSSHKMLNCDEFNFF00867158",1,2,2024,3,2,51,6,1,1,7,"Mujer",0,51,"Alta"
"TQRMNOQXQHLMLPCDEFIAH00866545",1,1,2024,3,2,38,4,1,1,2,"Mujer",0,38,"Media"
"TQRMNOQXVHKMLLCDEIGED00867270",1,1,2024,3,2,60,6,0,1,30,"Mujer",NA,60,"Alta"
"TQRMNOPXYHLOLQCDEFPCH00804413",1,1,2024,3,1,37,3,2,1,9,"Varón",1,37,"Baja"
"TQRMNORUVHMLKNCDEFOCD00869284",1,1,2024,3,2,48,6,1,1,8,"Mujer",0,48,"Alta"
"TQRMNORYUHMNROCDEIJAH00870904",1,1,2024,3,1,50,2,0,1,33,"Varón",NA,50,"Baja"
"TQRMNOSVPHKOMMCDEGJBF00868613",1,4,2024,3,1,31,4,1,1,13,"Varón",0,31,"Media"
"TQRMNOSVYHJMKTCDEFIAH00864920",1,1,2024,3,1,28,5,1,1,2,"Varón",0,28,"Media"
"TQRMNORYWHJMKPCDEHGHJ00869930",1,2,2024,3,1,47,3,1,1,20,"Varón",0,47,"Baja"
"TQRMNOSPXHMNLLCDEHGHJ00810769",1,5,2024,3,2,24,5,1,1,20,"Mujer",0,24,"Media"
"TQRMNOPYXHKMLMCDEIMBF00868624",1,1,2024,3,2,34,3,0,1,36,"Mujer",NA,34,"Baja"
"TQRMNORPQHKNKNCDEFMDB00868586",1,1,2024,3,1,54,2,0,1,6,"Varón",NA,54,"Baja"
"TQRMNOYTSHJKMNCDEIIAD00864759",1,4,2024,3,2,24,4,1,1,32,"Mujer",0,24,"Media"
"TQRMNOQURHJKNLCDEIIAD00862263",1,1,2024,3,1,50,5,1,1,32,"Varón",0,50,"Media"
"TQRMNOQUPHLMMNCDEIIAD00806929",1,3,2024,3,2,42,4,1,1,32,"Mujer",0,42,"Media"
"TQRMNOSWYHKKTSCDEIJAH00868821",1,1,2024,3,1,41,6,0,1,33,"Varón",NA,41,"Alta"
"TQRMNORRQHJNLPCDEGLDF00864748",1,2,2024,3,1,31,5,0,1,15,"Varón",NA,31,"Media"
"TQRMNOPTXHLMMLCDEFIAH00803306",1,2,2024,3,2,47,6,2,1,2,"Mujer",1,47,"Alta"
"TQRMNOTXQHKKKQCDEOJAH00869472",1,1,2024,3,2,36,6,1,1,93,"Mujer",0,36,"Alta"
"TQRMNOXYRHLOKRCDEGOIH00805397",1,2,2024,3,2,28,3,0,1,18,"Mujer",NA,28,"Baja"
"TQSMNOQSPHKMLQCDEHMHF00870221",1,2,2024,3,2,27,3,2,1,26,"Mujer",1,27,"Baja"
"TQRMNOPWSHJNLRCDEFIAH00864364",1,1,2024,3,1,33,4,1,1,2,"Varón",0,33,"Media"
"TQRMNORWWHJONQCDEIJAH00871257",1,2,2024,3,2,41,2,1,1,33,"Mujer",0,41,"Baja"
"TQRMNOPSXHKLKSCDEGNFJ00868297",1,1,2024,3,1,54,3,1,1,17,"Varón",0,54,"Baja"
"TQRMNOQWVHLMLQCDEFLID00803822",1,4,2024,3,1,27,4,0,1,5,"Varón",NA,27,"Media"
"TQRMNOPYPHMMMPCDEGJBF00870703",1,2,2024,3,2,47,6,1,1,13,"Mujer",0,47,"Alta"
"TQRMNOQSUHKMMOCDEFKID00870112",1,2,2024,3,2,35,3,1,1,4,"Mujer",0,35,"Baja"
"TQRMNOQTQHKOLOCDEGLDF00867154",1,2,2024,3,2,50,3,0,1,15,"Mujer",NA,50,"Baja"
"TQRMNOQQYHKMOQCDEIJAH00870922",1,1,2024,3,1,63,2,1,1,33,"Varón",0,63,"Baja"
"TQRMNORQTHMMKUCDEHMHF00811228",1,4,2024,3,2,18,5,2,1,26,"Mujer",1,18,"Media"
"TQRMNOQUXHKNKNCDEOHCH00870430",1,2,2024,3,2,31,6,1,1,91,"Mujer",0,31,"Alta"
"TQRMNOPPVHLNKRCDEHGHJ00805712",1,1,2024,3,1,35,4,1,1,20,"Varón",0,35,"Media"
"TQRMNORWSHMNLNCDEHGHJ00810735",1,2,2024,3,2,37,3,1,1,20,"Mujer",0,37,"Baja"
"TQRMNOPPXHLNKSCDEIJAH00807758",2,2,2024,3,2,19,3,0,1,33,"Mujer",NA,19,"Baja"
"TQRMNOSSYHKNKSCDEIKAH00867977",1,1,2024,3,1,37,1,0,1,34,"Varón",NA,37,"Baja"
"TQRMNOPQVHLNLTCDEHJGH00806014",1,2,2024,3,1,36,4,1,1,23,"Varón",0,36,"Media"
"TQRMNOQRRHJOLTCDEFLID00863424",1,3,2024,3,1,26,6,1,1,5,"Varón",0,26,"Alta"
"TQRMNOSYSHLMKNCDEOJAH00813469",1,1,2024,3,2,49,4,1,1,93,"Mujer",0,49,"Media"
"TQRMNOPXRHKOLOCDEHIBB00871573",1,1,2024,3,2,49,4,1,1,22,"Mujer",0,49,"Media"
"TQRMNORRWHLMKQCDEFOCD00804287",1,4,2024,3,1,59,4,1,1,8,"Varón",0,59,"Media"
"TQRMNORSYHMMKQCDEHPJB00811648",1,4,2024,3,2,18,4,2,1,29,"Mujer",1,18,"Media"
"TQRMNOPQTHLMKRCDEHIBB00805851",1,3,2024,3,1,28,4,0,1,22,"Varón",NA,28,"Media"
"TQRMNORVQHKMLQCDEHMHF00869389",1,1,2024,3,2,57,5,1,1,26,"Mujer",0,57,"Media"
"TQRMNOQVSHKNKOCDEFMDB00868940",1,1,2024,3,1,23,4,0,1,6,"Varón",NA,23,"Media"
"TQRMNOQQWHLOKMCDEFIAH00803453",1,6,2024,3,2,62,1,0,1,2,"Mujer",NA,62,"Baja"
"TQRMNORUWHJLKRCDEHMHF00863950",1,2,2024,3,2,52,6,1,1,26,"Mujer",0,52,"Alta"
"TQRMNOQWVHMOLMCDEGLDF00810236",1,2,2024,3,2,34,4,2,1,15,"Mujer",1,34,"Media"
"TQRMNOSPVHLMKRCDEIJAH00807528",1,1,2024,3,2,43,4,2,1,33,"Mujer",1,43,"Media"
"TQRMNOPXVHKOKSCDEGIBJ00870988",1,1,2024,3,2,64,4,1,1,12,"Mujer",0,64,"Media"
"TQRMNOQVTHLMKMCDEIKAH00812872",1,2,2024,3,1,51,6,0,1,34,"Varón",NA,51,"Alta"
"TQRMNOPRQHJMLOCDEHIBB00864360",1,1,2024,3,2,45,2,0,1,22,"Mujer",NA,45,"Baja"
"TQRMNOQSPHJOKPCDEFJAH00862083",1,2,2024,3,1,27,4,1,1,3,"Varón",0,27,"Media"
"TQRMNOSQYHKLMUCDEIIAD00869148",1,2,2024,3,2,60,2,2,1,32,"Mujer",1,60,"Baja"
"TQRMNOWUWHJOPTCDEIJAH00861819",1,1,2024,3,2,58,1,2,1,33,"Mujer",1,58,"Baja"
"TQRMNORYRHMNKQCDEGJBF00809917",1,1,2024,3,2,59,2,2,1,13,"Mujer",1,59,"Baja"
"TQRMNOQSTHLMLTCDEHNHB00806429",1,3,2024,3,2,57,3,2,1,27,"Mujer",1,57,"Baja"
"TQRMNOSUYHKOLTCDEHJGH00867236",1,2,2024,3,1,39,4,0,1,23,"Varón",NA,39,"Media"
"TQRMNORUSHJMLQCDEHJGH00865860",1,1,2024,3,2,45,3,2,1,23,"Mujer",1,45,"Baja"
"TQRMNORRWHLMKQCDEFOCD00804287",1,2,2024,3,1,26,4,0,1,8,"Varón",NA,26,"Media"
"TQRMNOPRQHMLKRCDEFLID00809064",1,2,2024,3,2,34,6,1,1,5,"Mujer",0,34,"Alta"
"TQRMNOQXRHJMLMCDEFJAH00863368",1,1,2024,3,1,22,5,2,1,3,"Varón",1,22,"Media"
"TQRMNOQWQHJLLNCDEFOCD00870503",1,2,2024,3,2,33,4,0,1,8,"Mujer",NA,33,"Media"
"TQRMNOSPYHMOKMCDEHNHB00811461",1,5,2024,3,1,21,3,2,1,27,"Varón",1,21,"Baja"
"TQRMNORRSHMMOQCDEIIAD00812109",1,2,2024,3,1,59,6,1,1,32,"Varón",0,59,"Alta"
"TQRMNOQPQHJKLNCDEGKDB00865709",1,2,2024,3,1,51,4,0,1,14,"Varón",NA,51,"Media"
"TQRMNOQTSHMMLNCDEHIBB00810856",1,4,2024,3,1,24,4,2,1,22,"Varón",1,24,"Media"
"TQRMNOQVUHKNKNCDEFOCD00866970",1,2,2024,3,1,27,4,2,1,8,"Varón",1,27,"Media"
"TQRMNOQTTHMOKMCDEHMHF00811293",2,1,2024,3,1,24,4,0,1,26,"Varón",NA,24,"Media"
"TQRMNOPXTHLMLPCDEOHCH00808287",1,1,2024,3,1,48,3,1,1,91,"Varón",0,48,"Baja"
"TQRMNOSRWHMOLQCDEFMDB00809153",1,4,2024,3,2,22,4,2,1,6,"Mujer",1,22,"Media"
"TQRMNOPSYHJMKPCDEIGED00863395",1,1,2024,3,1,29,2,1,1,30,"Varón",0,29,"Baja"
"TQRMNOPYXHKLKTCDEFMDB00868661",1,1,2024,3,1,59,4,1,1,6,"Varón",0,59,"Media"
"TQRMNOPQSHKLOUCDEIJAH00867436",1,1,2024,3,2,45,4,1,1,33,"Mujer",0,45,"Media"
"TQRMNOPUWHLOLPCDEGJBF00804824",1,1,2024,3,2,50,5,0,1,13,"Mujer",NA,50,"Media"
"TQRMNOPYQHLOKUCDEGIBJ00804781",1,1,2024,3,1,32,4,2,1,12,"Varón",1,32,"Media"
"TQRMNOQSXHLORPCDEIJAH00812283",1,1,2024,3,1,41,3,0,1,33,"Varón",NA,41,"Baja"
"TQRMNOPQTHLOSNCDEIJAH00807457",1,3,2024,3,2,24,5,2,1,33,"Mujer",1,24,"Media"
"TQRMNOQVTHJKKSCDEHPJB00864851",1,1,2024,3,1,48,6,0,1,29,"Varón",NA,48,"Alta"
"TQRMNOSPXHMOKPCDEGJBF00852942",1,1,2024,3,1,59,4,0,1,13,"Varón",NA,59,"Media"
"TQRMNORQUHMMLTCDEIKAH00871472",1,2,2024,3,2,54,4,1,1,34,"Mujer",0,54,"Media"
"TQRMNOQYVHMMOOCDEIJAH00812353",1,1,2024,3,1,45,3,2,1,33,"Varón",1,45,"Baja"
"TQRMNOPPXHLNKSCDEIJAH00807758",2,1,2024,3,1,19,3,1,1,33,"Varón",0,19,"Baja"
"TQRMNOTVPHJMLNCDEGGFB00862522",1,1,2024,3,2,24,5,1,1,10,"Mujer",0,24,"Media"
"TQRMNOUPWHJOLTCDEIJAH00862591",1,4,2024,3,1,25,5,1,1,33,"Varón",0,25,"Media"
"TQRMNOTSQHMOLLCDEIMBF00813038",1,4,2024,3,1,26,1,2,1,36,"Varón",1,26,"Baja"
"TQRMNORSUHLOLMCDEGPDJ00805594",1,2,2024,3,2,40,4,2,1,19,"Mujer",1,40,"Media"
"TQRMNOPXUHLOLUCDEHPJB00806498",1,3,2024,3,1,44,1,1,1,29,"Varón",0,44,"Baja"
"TQRMNOPWWHKOLQCDEIMBF00866924",1,5,2024,3,1,20,4,1,1,36,"Varón",0,20,"Media"
"TQRMNOPWWHKLKRCDEFOCD00868871",1,3,2024,3,1,30,6,1,1,8,"Varón",0,30,"Alta"
"TQRMNOQTSHLOKNCDEGOIH00805486",1,2,2024,3,2,56,6,1,1,18,"Mujer",0,56,"Alta"
"TQSMNORQQHKMKSCDEFMDB00871332",1,1,2024,3,1,41,4,1,1,6,"Varón",0,41,"Media"
"TQRMNOSUTHJMLUCDEHPJB00862171",1,2,2024,3,1,20,5,2,1,29,"Varón",1,20,"Media"
"TQRMNOQPQHMLLRCDEFKID00851832",1,1,2024,3,2,37,6,0,1,4,"Mujer",NA,37,"Alta"
"TQRMNORPRHMOLQCDEFPCH00809594",1,1,2024,3,1,26,4,2,1,9,"Varón",1,26,"Media"
"TQRMNOUVYHLNLLCDEIIAD00812113",1,2,2024,3,1,33,6,1,1,32,"Varón",0,33,"Alta"
"TQRMNOQSRHMMMSCDEIIAD00854795",1,1,2024,3,2,40,5,1,1,32,"Mujer",0,40,"Media"
"TQRMNOPQPHKLNLCDEIJAH00868057",1,2,2024,3,1,37,6,1,1,33,"Varón",0,37,"Alta"
"TQRMNOPQPHMMLOCDEFKID00808863",1,1,2024,3,1,28,6,1,1,4,"Varón",0,28,"Alta"
"TQRMNOTSTHJOPOCDEIJAH00863142",1,2,2024,3,1,58,2,1,1,33,"Varón",0,58,"Baja"
"TQRMNORXRHJOPNCDEIJAH00870915",1,1,2024,3,2,29,4,2,1,33,"Mujer",1,29,"Media"
"TQRMNOTSUHJMKPCDEIKAH00865437",1,2,2024,3,2,38,5,2,1,34,"Mujer",1,38,"Media"
"TQRMNORSUHLOLMCDEGPDJ00805594",1,1,2024,3,1,46,4,0,1,19,"Varón",NA,46,"Media"
"TQRMNORSWHKMKMCDEIOAH00867470",1,1,2024,3,2,47,6,1,1,38,"Mujer",0,47,"Alta"
"TQSMNOPSXHLNMQCDEIJAH00865768",1,2,2024,3,1,30,2,2,1,33,"Varón",1,30,"Baja"
"TQRMNOPQSHLMKOCDEIOAH00808202",2,2,2024,3,1,24,3,2,1,38,"Varón",1,24,"Baja"
"TQRMNOQVXHJLLSCDEGJBF00862284",1,2,2024,3,2,30,6,2,1,13,"Mujer",1,30,"Alta"
"TQRMNOPSQHJLLMCDEFKID00866007",1,2,2024,3,1,26,5,2,1,4,"Varón",1,26,"Media"
"TQRMNOTYPHKOKNCDEGGFB00868233",1,1,2024,3,1,47,4,1,1,10,"Varón",0,47,"Media"
"TQRMNOPVTHLLQLCDEIJAH00807365",1,2,2024,3,2,48,4,1,1,33,"Mujer",0,48,"Media"
"TQRMNOQXYHJMKPCDEGOIH00863474",1,1,2024,3,2,58,6,0,1,18,"Mujer",NA,58,"Alta"
"TQRMNORPVHMNLNCDEFMDB00809168",1,1,2024,3,2,45,6,0,1,6,"Mujer",NA,45,"Alta"
"TQRMNORXRHMOLTCDEHPJB00811554",1,3,2024,3,1,22,3,2,1,29,"Varón",1,22,"Baja"
"TQRMNORQSHKOLNCDEOJAH00871631",1,2,2024,3,2,27,4,2,1,93,"Mujer",1,27,"Media"
"TQRMNOPXWHMLLNCDEGPDJ00810660",1,3,2024,3,2,24,3,2,1,19,"Mujer",1,24,"Baja"
"TQRMNOUPVHMMKTCDEFIAH00808669",1,2,2024,3,2,30,5,0,1,2,"Mujer",NA,30,"Media"
"TQRMNORXSHMNLMCDEGJBF00809990",1,2,2024,3,1,49,4,2,1,13,"Varón",1,49,"Media"
"TQRMNORXRHLMKQCDEGGFB00804527",1,2,2024,3,2,24,6,2,1,10,"Mujer",1,24,"Alta"
"TQRMNOQQWHKNKQCDEGLDF00870698",1,1,2024,3,2,39,6,1,1,15,"Mujer",0,39,"Alta"
"TQRMNOUXYHMOKPCDEHPJB00811584",1,2,2024,3,2,39,4,2,1,29,"Mujer",1,39,"Media"
"TQRMNOQRPHKMLNCDEHPJB00867923",1,1,2024,3,1,47,4,1,1,29,"Varón",0,47,"Media"
"TQRMNOSUTHLMKQCDEIHJF00806791",1,2,2024,3,1,32,4,1,1,31,"Varón",0,32,"Media"
"TQRMNOSUSHJMLUCDEHPJB00863448",1,1,2024,3,1,55,5,0,1,29,"Varón",NA,55,"Media"
"TQRMNOPPVHLOKQCDEGJBF00804836",1,2,2024,3,1,55,3,2,1,13,"Varón",1,55,"Baja"
"TQRMNOQYPHJMLMCDEFNFF00863825",1,1,2024,3,1,64,3,0,1,7,"Varón",NA,64,"Baja"
"TQRMNOTQYHJKLOCDEGJBF00861891",1,1,2024,3,2,26,6,1,1,13,"Mujer",0,26,"Alta"
"TQRMNOQYRHJLRNCDEIJAH00866019",1,2,2024,3,2,44,6,0,1,33,"Mujer",NA,44,"Alta"
"TQRMNOQRRHLMLLCDEOJAH00808465",1,2,2024,3,2,59,4,0,1,93,"Mujer",NA,59,"Media"
"TQRMNOPRWHMMLPCDEFMDB00809197",1,2,2024,3,1,54,6,1,1,6,"Varón",0,54,"Alta"
"TQRMNOPSUHKLKSCDEGNFJ00869482",1,1,2024,3,1,28,6,1,1,17,"Varón",0,28,"Alta"
"TQRMNOPYXHKLKTCDEFMDB00868661",1,2,2024,3,2,58,4,1,1,6,"Mujer",0,58,"Media"
"TQRMNOTUSHMOKRCDEFMDB00809281",1,2,2024,3,2,45,6,1,1,6,"Mujer",0,45,"Alta"
"TQRMNORVPHKOKPCDEHNHB00870334",1,1,2024,3,2,24,6,2,1,27,"Mujer",1,24,"Alta"
"TQRMNOQTYHKOKPCDEGOIH00871501",1,3,2024,3,1,28,3,2,1,18,"Varón",1,28,"Baja"
"TQRMNOSSPHMNLMCDEHNHB00811347",1,3,2024,3,2,20,3,0,1,27,"Mujer",NA,20,"Baja"
"TQRMNOQUYHKMMLCDEFKID00871506",1,2,2024,3,2,53,2,1,1,4,"Mujer",0,53,"Baja"
"TQRMNOUQQHJLKTCDEHLEH00863848",1,2,2024,3,2,41,6,1,1,25,"Mujer",0,41,"Alta"
"TQRMNORTXHMOKRCDEHGHJ00853652",1,1,2024,3,2,56,6,1,1,20,"Mujer",0,56,"Alta"
"TQRMNOPUUHKLKTCDEGNFJ00867954",1,2,2024,3,2,42,6,0,1,17,"Mujer",NA,42,"Alta"
"TQRMNOTYYHLOLPCDEGPDJ00805514",1,1,2024,3,2,40,4,1,1,19,"Mujer",0,40,"Media"
"TQRMNORWPHMMKPCDEIHJF00811836",1,1,2024,3,1,52,6,1,1,31,"Varón",0,52,"Alta"
"TQRMNORRQHLKMMCDEGJBF00804915",1,3,2024,3,2,22,5,2,1,13,"Mujer",1,22,"Media"
"TQRMNOPWXHKNQMCDEIJAH00871512",1,2,2024,3,2,48,4,0,1,33,"Mujer",NA,48,"Media"
"TQRMNORWWHMKKOCDEIJAH00812824",1,3,2024,3,1,25,4,2,1,33,"Varón",1,25,"Media"
