"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNOQYTHKMLQCDEGGFB00870631",1,1,2024,3,1,55,4,2,1,10,"Varón",1,55,"Media"
"TQRMNOSUTHLOQPCDEIJAH00807729",1,3,2024,3,1,28,3,2,1,33,"Varón",1,28,"Baja"
"TQRMNOQVXHMOKNCDEGIBJ00809823",1,3,2024,3,1,56,4,1,1,12,"Varón",0,56,"Media"
"TQRMNOPSRHJMLLCDEHIBB00862755",1,1,2024,3,2,53,6,1,1,22,"Mujer",0,53,"Alta"
"TQRMNOTSXHJOKOCDEGJBF00864333",1,2,2024,3,1,41,4,1,1,13,"Varón",0,41,"Media"
"TQRMNOYTSHJKMNCDEIIAD00864759",1,1,2024,3,1,58,4,1,1,32,"Varón",0,58,"Media"
"TQRMNOTYQHJOKOCDEFLID00862990",1,2,2024,3,1,54,2,1,1,5,"Varón",0,54,"Baja"
"TQRMNOTYYHJLNMCDEIJAH00864909",1,2,2024,3,2,24,5,2,1,33,"Mujer",1,24,"Media"
"TQRMNOQTRHJOKNCDEHPJB00862130",1,1,2024,3,1,53,1,2,1,29,"Varón",1,53,"Baja"
"TQRMNOPTVHLMKUCDEIHJF00806747",1,3,2024,3,1,38,4,1,1,31,"Varón",0,38,"Media"
"TQRMNOSTRHLOLSCDEIIAD00807097",1,3,2024,3,2,23,4,1,1,32,"Mujer",0,23,"Media"
"TQRMNOQVPHJOMLCDEHPJB00863449",1,1,2024,3,1,45,5,1,1,29,"Varón",0,45,"Media"
"TQRMNOURSHJOLQCDEOHCH00861955",1,1,2024,3,1,59,6,1,1,91,"Varón",0,59,"Alta"
"TQRMNOSYRHJNLTCDEFKID00866022",1,2,2024,3,2,52,4,1,1,4,"Mujer",0,52,"Media"
"TQRMNORWSHJMKOCDEGIBJ00872168",1,1,2024,3,2,34,5,2,1,12,"Mujer",1,34,"Media"
"TQRMNORTXHLOLRCDEIJAH00807501",1,1,2024,3,1,61,2,1,1,33,"Varón",0,61,"Baja"
"TQRMNOPUSHMKMQCDEIJAH00871236",1,1,2024,3,2,40,4,1,1,33,"Mujer",0,40,"Media"
"TQRMNOPYRHKMLPCDEFMDB00870515",1,3,2024,3,2,25,6,1,1,6,"Mujer",0,25,"Alta"
"TQRMNOUQYHLMMMCDEHPJB00806606",1,2,2024,3,1,47,4,2,1,29,"Varón",1,47,"Media"
"TQRMNOQUQHKOKOCDEIKAH00871252",1,2,2024,3,1,57,5,1,1,34,"Varón",0,57,"Media"
"TQRMNORUXHJMKSCDEHMHF00862349",1,2,2024,3,1,57,2,2,1,26,"Varón",1,57,"Baja"
"TQRMNOQPUHJMLSCDEHNHB00862119",1,2,2024,3,2,40,4,2,1,27,"Mujer",1,40,"Media"
"TQRMNORYPHMMMPCDEGJBF00810029",1,3,2024,3,1,21,4,2,1,13,"Varón",1,21,"Media"
"TQRMNOQRWHLMKUCDEGOIH00805481",1,2,2024,3,2,46,5,2,1,18,"Mujer",1,46,"Media"
"TQRMNOQUSHJOKQCDEHNHB00865891",2,1,2024,3,1,30,2,1,1,27,"Varón",0,30,"Baja"
"TQRMNOPRUHJMKUCDEGLDF00863455",1,2,2024,3,2,50,6,1,1,15,"Mujer",0,50,"Alta"
"TQRMNOPPVHKLNOCDEIIAD00867711",1,2,2024,3,2,33,6,2,1,32,"Mujer",1,33,"Alta"
"TQRMNORQYHLNMLCDEIKAH00812868",1,4,2024,3,1,27,4,1,1,34,"Varón",0,27,"Media"
"TQRMNORXPHMMKOCDEGIBJ00809870",1,1,2024,3,1,39,5,1,1,12,"Varón",0,39,"Media"
"TQRMNOSTUHKOKPCDEFKID00869353",1,3,2024,3,2,47,2,1,1,4,"Mujer",0,47,"Baja"
"TQRMNORRTHLNKPCDEGPDJ00805532",1,3,2024,3,2,47,6,1,1,19,"Mujer",0,47,"Alta"
"TQRMNORUWHJMKTCDEFLID00865516",2,1,2024,3,1,26,6,2,1,5,"Varón",1,26,"Alta"
"TQRMNOQYVHMLLSCDEIKAH00869977",1,1,2024,3,1,36,6,2,1,34,"Varón",1,36,"Alta"
"TQRMNOPWXHMMKOCDEOHCH00813320",1,2,2024,3,2,28,6,2,1,91,"Mujer",1,28,"Alta"
"TQRMNOQSQHMKNLCDEIIAD00854826",1,1,2024,3,1,38,5,1,1,32,"Varón",0,38,"Media"
"TQSMNORPVHKNNOCDEIJAH00869108",1,2,2024,3,1,59,2,1,1,33,"Varón",0,59,"Baja"
"TQRMNOQUWHLOLNCDEGGFB00804580",2,1,2024,3,1,25,3,2,1,10,"Varón",1,25,"Baja"
"TQRMNOPTUHLLKPCDEHIBB00805751",1,2,2024,3,1,27,5,2,1,22,"Varón",1,27,"Media"
"TQRMNOPSSHLLKUCDEIGED00806648",1,1,2024,3,2,46,6,1,1,30,"Mujer",0,46,"Alta"
"TQRMNOSVPHKOMMCDEGJBF00868613",1,1,2024,3,1,53,1,2,1,13,"Varón",1,53,"Baja"
"TQRMNORRPHLMKQCDEIOAH00808265",1,1,2024,3,1,61,3,1,1,38,"Varón",0,61,"Baja"
"TQRMNORXYHKOKRCDEGGFB00868972",1,1,2024,3,1,58,4,1,1,10,"Varón",0,58,"Media"
"TQRMNOSVXHLKKTCDEIHJF00806827",1,1,2024,3,1,35,3,1,1,31,"Varón",0,35,"Baja"
"TQRMNOSSWHKOKSCDEOHCH00870490",1,2,2024,3,2,47,6,1,1,91,"Mujer",0,47,"Alta"
"TQRMNOSTUHKOKPCDEFKID00869353",1,2,2024,3,2,55,2,1,1,4,"Mujer",0,55,"Baja"
"TQRMNOQQXHKKLUCDEHJGH00869300",1,3,2024,3,2,29,6,1,1,23,"Mujer",0,29,"Alta"
"TQRMNOSYPHLOMLCDEHPJB00806484",1,2,2024,3,2,38,3,2,1,29,"Mujer",1,38,"Baja"
"TQRMNOQVRHKOKPCDEHNHB00870266",1,2,2024,3,2,38,3,2,1,27,"Mujer",1,38,"Baja"
"TQRMNORTPHLOLNCDEFPCH00804475",1,1,2024,3,1,31,3,1,1,9,"Varón",0,31,"Baja"
"TQRMNOPYVHMOLUCDEHPJB00811536",1,5,2024,3,1,29,3,2,1,29,"Varón",1,29,"Baja"
"TQRMNOTYTHMLKPCDEFPCH00809517",1,1,2024,3,1,44,4,2,1,9,"Varón",1,44,"Media"
"TQRMNORSYHKMLLCDEHLEH00870523",1,2,2024,3,1,63,4,1,1,25,"Varón",0,63,"Media"
"TQRMNOWQUHJOLLCDEHGHJ00863370",1,2,2024,3,2,40,4,1,1,20,"Mujer",0,40,"Media"
"TQRMNOTWUHMOKMCDEFPCH00809513",1,1,2024,3,1,25,4,1,1,9,"Varón",0,25,"Media"
"TQRMNORVUHMMMNCDEFKID00808826",1,1,2024,3,1,53,6,1,1,4,"Varón",0,53,"Alta"
"TQRMNOPPTHMOKRCDEGJBF00810089",1,4,2024,3,1,20,4,2,1,13,"Varón",1,20,"Media"
"TQRMNOSPVHJKKMCDEIJAH00865796",1,3,2024,3,1,37,6,1,1,33,"Varón",0,37,"Alta"
"TQRMNORYRHKMLRCDEHJGH00870951",1,1,2024,3,2,25,4,1,1,23,"Mujer",0,25,"Media"
"TQRMNOPYSHLMLQCDEGNFJ00805328",2,1,2024,3,1,30,5,1,1,17,"Varón",0,30,"Media"
"TQRMNORSRHJLLNCDEHIBB00862021",1,5,2024,3,2,25,4,2,1,22,"Mujer",1,25,"Media"
"TQRMNORWXHKMKOCDEHLEH00871841",1,6,2024,3,1,24,6,1,1,25,"Varón",0,24,"Alta"
"TQRMNOQTVHLMLMCDEGOIH00805471",1,2,2024,3,1,34,6,1,1,18,"Varón",0,34,"Alta"
"TQRMNOPRYHJMLOCDEHPJB00864090",1,2,2024,3,1,55,6,2,1,29,"Varón",1,55,"Alta"
"TQRMNOQUPHLOMLCDEHPJB00806436",1,2,2024,3,2,55,6,1,1,29,"Mujer",0,55,"Alta"
"TQRMNOQVRHLMKSCDEIGED00811762",1,1,2024,3,1,33,4,1,1,30,"Varón",0,33,"Media"
"TQRMNOPVRHLNLPCDEGIBJ00804776",1,4,2024,3,2,23,6,1,1,12,"Mujer",0,23,"Alta"
"TQRMNORTQHMMPPCDEIJAH00812784",1,1,2024,3,2,48,5,1,1,33,"Mujer",0,48,"Media"
"TQRMNOPQWHLNMLCDEGGFB00804626",1,1,2024,3,2,55,2,2,1,10,"Mujer",1,55,"Baja"
"TQRMNOPQVHLMLNCDEIKAH00869490",1,1,2024,3,1,47,6,1,1,34,"Varón",0,47,"Alta"
"TQRMNORSRHJLLNCDEHIBB00862021",1,1,2024,3,1,56,3,1,1,22,"Varón",0,56,"Baja"
"TQRMNOSSYHLLKSCDEGNFJ00805365",1,1,2024,3,2,49,6,1,1,17,"Mujer",0,49,"Alta"
"TQRMNOQWVHKKMSCDEIIAD00867655",1,2,2024,3,2,37,6,1,1,32,"Mujer",0,37,"Alta"
"TQRMNOTVQHJMLNCDEGGFB00863975",1,2,2024,3,2,22,5,2,1,10,"Mujer",1,22,"Media"
"TQRMNOQWRHKKQRCDEIJAH00869544",1,2,2024,3,1,46,6,1,1,33,"Varón",0,46,"Alta"
"TQRMNOQQVHLMQOCDEIJAH00807221",1,2,2024,3,1,55,2,1,1,33,"Varón",0,55,"Baja"
"TQRMNOTSUHLLLQCDEGJBF00809907",2,1,2024,3,1,39,6,1,1,13,"Varón",0,39,"Alta"
"TQRMNOPVVHLLKNCDEIJAH00807660",1,1,2024,3,1,44,3,1,1,33,"Varón",0,44,"Baja"
"TQRMNOQQPHKOKRCDEIKAH00867491",1,3,2024,3,1,18,3,2,1,34,"Varón",1,18,"Baja"
"TQRMNOUPRHKOKSCDEHIBB00867536",1,5,2024,3,1,26,4,2,1,22,"Varón",1,26,"Media"
"TQRMNOPSRHJMLLCDEHPJB00865912",1,1,2024,3,2,43,6,2,1,29,"Mujer",1,43,"Alta"
"TQRMNOSVSHJOKRCDEHPJB00866705",1,2,2024,3,2,24,2,2,1,29,"Mujer",1,24,"Baja"
"TQRMNORWVHKLKUCDEFKID00867037",1,3,2024,3,1,25,5,1,1,4,"Varón",0,25,"Media"
"TQRMNOPYTHJKKMCDEHJGH00863628",1,1,2024,3,1,61,5,1,1,23,"Varón",0,61,"Media"
"TQRMNOSSPHLNLLCDEFPCH00809528",1,2,2024,3,2,33,3,2,1,9,"Mujer",1,33,"Baja"
"TQRMNOPQTHKLKSCDEFMDB00872217",1,1,2024,3,2,58,6,1,1,6,"Mujer",0,58,"Alta"
"TQRMNOTUYHMNOUCDEIJAH00855370",1,3,2024,3,1,27,2,2,1,33,"Varón",1,27,"Baja"
"TQRMNOQTXHJLKQCDEHJGH00862953",1,1,2024,3,2,54,5,1,1,23,"Mujer",0,54,"Media"
"TQRMNOTXYHLOKUCDEGPDJ00805571",1,1,2024,3,2,40,6,1,1,19,"Mujer",0,40,"Alta"
"TQRMNORXQHKLKUCDEGGFB00871013",1,4,2024,3,1,26,4,2,1,10,"Varón",1,26,"Media"
"TQRMNOQXQHKNKMCDEFIAH00867600",1,2,2024,3,2,48,4,1,1,2,"Mujer",0,48,"Media"
"TQRMNOSRXHKMLNCDEHPJB00867091",1,2,2024,3,2,51,6,1,1,29,"Mujer",0,51,"Alta"
"TQRMNOQSPHKMKQCDEGIBJ00869377",1,1,2024,3,1,31,6,1,1,12,"Varón",0,31,"Alta"
"TQRMNOSQXHKOKRCDEGOIH00869217",1,3,2024,3,2,29,4,2,1,18,"Mujer",1,29,"Media"
"TQRMNORVUHMMMNCDEFKID00808826",1,4,2024,3,2,20,5,2,1,4,"Mujer",1,20,"Media"
"TQRMNOQUPHLOMLCDEHPJB00806436",1,1,2024,3,1,56,6,1,1,29,"Varón",0,56,"Alta"
"TQRMNOSWVHMOKNCDEHIBB00810860",1,1,2024,3,2,38,3,2,1,22,"Mujer",1,38,"Baja"
"TQRMNOTPUHLOLLCDEFNFF00804226",1,3,2024,3,1,24,4,2,1,7,"Varón",1,24,"Media"
"TQRMNOPUTHLMLOCDEIMBF00808059",1,2,2024,3,2,49,2,2,1,36,"Mujer",1,49,"Baja"
"TQRMNOPTWHJLKTCDEFJAH00865940",1,1,2024,3,2,29,6,1,1,3,"Mujer",0,29,"Alta"
"TQRMNORVVHLNOTCDEIJAH00807780",1,2,2024,3,1,56,3,1,1,33,"Varón",0,56,"Baja"
"TQRMNORYUHMMKSCDEHLEH00854047",1,2,2024,3,2,35,4,1,1,25,"Mujer",0,35,"Media"
"TQRMNORXTHMMLOCDEGOIH00810553",1,2,2024,3,1,33,5,1,1,18,"Varón",0,33,"Media"
"TQRMNOQYQHJLKUCDEGOIH00862747",1,4,2024,3,2,27,6,1,1,18,"Mujer",0,27,"Alta"
"TQRMNORVQHLLLNCDEGOIH00805444",1,2,2024,3,1,56,5,1,1,18,"Varón",0,56,"Media"
"TQRMNOTTTHKNRPCDEIJAH00870163",1,3,2024,3,1,37,5,1,1,33,"Varón",0,37,"Media"
"TQRMNOSUYHLMMLCDEFIAH00862048",1,1,2024,3,1,52,6,1,1,2,"Varón",0,52,"Alta"
"TQRMNOUPRHKOKSCDEHIBB00867536",1,3,2024,3,1,30,2,1,1,22,"Varón",0,30,"Baja"
"TQRMNORXWHKOLOCDEFPCH00868200",1,1,2024,3,1,47,3,1,1,9,"Varón",0,47,"Baja"
"TQRMNOSRQHLOKSCDEGPDJ00805590",1,1,2024,3,2,57,2,1,1,19,"Mujer",0,57,"Baja"
"TQRMNOQPTHLMKMCDEGJBF00810055",1,3,2024,3,2,36,6,1,1,13,"Mujer",0,36,"Alta"
"TQRMNOPRUHKORSCDEIJAH00868037",1,3,2024,3,2,23,3,1,1,33,"Mujer",0,23,"Baja"
"TQRMNOQWTHKNLSCDEIIAD00871339",1,1,2024,3,2,32,6,1,1,32,"Mujer",0,32,"Alta"
"TQRMNOQVVHLMNOCDEIJAH00863693",1,2,2024,3,1,24,2,1,1,33,"Varón",0,24,"Baja"
"TQRMNORPUHMMKMCDEIJAH00855209",1,1,2024,3,2,46,4,2,1,33,"Mujer",1,46,"Media"
"TQRMNOQSQHKMKQCDEGPDJ00868246",1,3,2024,3,1,32,5,1,1,19,"Varón",0,32,"Media"
"TQRMNOTSVHKOKSCDEHLEH00871640",1,3,2024,3,1,26,5,2,1,25,"Varón",1,26,"Media"
"TQRMNORVWHKMPSCDEIJAH00869672",1,3,2024,3,1,60,7,2,1,33,"Varón",1,60,"Alta"
"TQRMNOSVSHJOKPCDEIMBF00862541",1,1,2024,3,2,56,4,1,1,36,"Mujer",0,56,"Media"
"TQRMNOTQUHKLKMCDEGOIH00867046",1,1,2024,3,2,55,6,1,1,18,"Mujer",0,55,"Alta"
"TQRMNOPVYHJKLNCDEIJAH00864943",1,3,2024,3,1,21,4,2,1,33,"Varón",1,21,"Media"
"TQRMNOTSYHJKLMCDEHPJB00866603",1,2,2024,3,2,38,6,1,1,29,"Mujer",0,38,"Alta"
"TQRMNOPYVHLKKQCDEHIBB00805769",1,1,2024,3,1,48,4,1,1,22,"Varón",0,48,"Media"
"TQRMNOPQVHLMLOCDEHMHF00806287",1,2,2024,3,2,29,4,2,1,26,"Mujer",1,29,"Media"
"TQRMNOPVWHMMLQCDEFOCD00809501",1,4,2024,3,2,33,6,2,1,8,"Mujer",1,33,"Alta"
"TQRMNORRQHJOKTCDEIOAH00865049",1,2,2024,3,1,40,2,1,1,38,"Varón",0,40,"Baja"
"TQRMNOPRYHMMLPCDEFMDB00809290",1,1,2024,3,2,59,4,1,1,6,"Mujer",0,59,"Media"
"TQRMNOPWRHKLKQCDEFNFF00868889",1,1,2024,3,1,47,5,1,1,7,"Varón",0,47,"Media"
"TQRMNORSWHJMLMCDEGPDJ00862579",1,2,2024,3,2,39,6,2,1,19,"Mujer",1,39,"Alta"
"TQRMNOTTSHMOLMCDEHLEH00811098",1,3,2024,3,2,50,6,1,1,25,"Mujer",0,50,"Alta"
"TQRMNOPPYHKKMLCDEIKAH00869528",1,1,2024,3,1,61,4,2,1,34,"Varón",1,61,"Media"
"TQRMNOSPRHLOKSCDEHPJB00806444",1,6,2024,3,2,22,4,2,1,29,"Mujer",1,22,"Media"
"TQRMNOSUQHKNKSCDEIGED00867418",1,1,2024,3,1,54,6,1,1,30,"Varón",0,54,"Alta"
"TQRMNOSTPHMMLLCDEFNFF00852296",1,2,2024,3,2,43,5,1,1,7,"Mujer",0,43,"Media"
"TQRMNOPQXHKMKPCDEFLID00871553",1,1,2024,3,1,18,3,2,1,5,"Varón",1,18,"Baja"
"TQRMNOPPUHMMOLCDEIIAD00854844",1,1,2024,3,1,54,6,1,1,32,"Varón",0,54,"Alta"
"TQRMNOPVRHJOKSCDEFOCD00866273",1,2,2024,3,2,61,4,1,1,8,"Mujer",0,61,"Media"
"TQRMNORWYHMKKOCDEIJAH00812154",1,1,2024,3,1,41,4,1,1,33,"Varón",0,41,"Media"
"TQRMNOQPWHLOLMCDEGGFB00804585",1,2,2024,3,2,55,6,1,1,10,"Mujer",0,55,"Alta"
"TQRMNOSTRHMMKUCDEGJBF00869785",1,2,2024,3,2,31,6,1,1,13,"Mujer",0,31,"Alta"
"TQRMNOQQUHKOKSCDEIOAH00871862",1,3,2024,3,1,28,4,1,1,38,"Varón",0,28,"Media"
"TQRMNOQPXHJOKQCDEGJBF00865013",1,3,2024,3,2,24,4,1,1,13,"Mujer",0,24,"Media"
"TQRMNOQXWHKKKMCDEHLEH00867178",1,1,2024,3,2,32,3,2,1,25,"Mujer",1,32,"Baja"
"TQRMNOPTSHLMKRCDEIHJF00866846",1,1,2024,3,1,34,6,1,1,31,"Varón",0,34,"Alta"
"TQRMNOPYPHLNLMCDEHIBB00805846",1,2,2024,3,1,50,6,2,1,22,"Varón",1,50,"Alta"
"TQRMNOUXSHLOLSCDEIJAH00807505",1,1,2024,3,1,49,3,1,1,33,"Varón",0,49,"Baja"
"TQRMNOVPUHMOLSCDEFLID00809078",1,1,2024,3,1,28,4,1,1,5,"Varón",0,28,"Media"
"TQRMNOSTTHLOKTCDEGNFJ00805305",1,3,2024,3,2,41,3,1,1,17,"Mujer",0,41,"Baja"
"TQRMNOQPSHMMKUCDEFMDB00852152",1,1,2024,3,2,44,4,1,1,6,"Mujer",0,44,"Media"
"TQRMNORRWHJKNPCDEIJAH00868049",1,1,2024,3,1,37,5,1,1,33,"Varón",0,37,"Media"
"TQRMNORYPHJKKPCDEGPDJ00863178",1,1,2024,3,1,42,5,2,1,19,"Varón",1,42,"Media"
"TQRMNORSRHJMLNCDEHGHJ00871803",1,2,2024,3,1,28,6,1,1,20,"Varón",0,28,"Alta"
"TQRMNOSUQHKOLLCDEHPJB00870418",1,2,2024,3,2,54,2,1,1,29,"Mujer",0,54,"Baja"
"TQRMNOUUSHMOMPCDEFKID00808908",1,2,2024,3,2,18,4,2,1,4,"Mujer",1,18,"Media"
"TQRMNOTRWHLOLNCDEFMDB00809257",1,1,2024,3,1,39,3,1,1,6,"Varón",0,39,"Baja"
"TQRMNOTSXHLMLMCDEIJAH00807759",1,2,2024,3,1,61,1,2,1,33,"Varón",1,61,"Baja"
"TQRMNOTPRHKKKMCDEIHJF00871733",1,1,2024,3,2,49,4,1,1,31,"Mujer",0,49,"Media"
"TQRMNOTXYHKOKNCDEGKDB00870028",1,2,2024,3,1,30,2,2,1,14,"Varón",1,30,"Baja"
"TQRMNOTTWHJOLPCDEHPJB00862131",1,2,2024,3,2,64,5,1,1,29,"Mujer",0,64,"Media"
"TQRMNOUYSHLOLQCDEGIBJ00804758",1,1,2024,3,2,50,4,2,1,12,"Mujer",1,50,"Media"
"TQRMNOQUVHMOMLCDEHPJB00811487",1,3,2024,3,2,30,5,1,1,29,"Mujer",0,30,"Media"
"TQRMNOTUWHKMKNCDEIKAH00868600",1,1,2024,3,2,36,5,1,1,34,"Mujer",0,36,"Media"
"TQRMNOQVQHMOKPCDEHLEH00811086",2,2,2024,3,1,46,6,1,1,25,"Varón",0,46,"Alta"
"TQRMNOQRQHKLKSCDEGNFJ00870075",1,3,2024,3,2,26,5,1,1,17,"Mujer",0,26,"Media"
"TQRMNOPQQHJMKQCDEGGFB00862630",1,3,2024,3,1,24,3,2,1,10,"Varón",1,24,"Baja"
"TQRMNOSQYHKKKMCDEOJAH00869661",1,4,2024,3,1,25,4,1,1,93,"Varón",0,25,"Media"
"TQRMNORRWHMOLQCDEHNHB00811381",1,1,2024,3,1,48,6,1,1,27,"Varón",0,48,"Alta"
"TQRMNOPPQHLLPQCDEIJAH00807108",1,2,2024,3,2,38,6,1,1,33,"Mujer",0,38,"Alta"
"TQRMNOPYWHLLKOCDEHGHJ00805668",1,2,2024,3,2,60,6,1,1,20,"Mujer",0,60,"Alta"
"TQRMNOPSTHLOKUCDEHMHF00806246",1,2,2024,3,2,26,5,2,1,26,"Mujer",1,26,"Media"
"TQRMNOQRWHMOKOCDEFJAH00872072",1,2,2024,3,2,59,4,1,1,3,"Mujer",0,59,"Media"
"TQRMNORQVHJMKOCDEIJAH00864202",1,2,2024,3,2,36,4,1,1,33,"Mujer",0,36,"Media"
"TQRMNORXXHKNQLCDEIJAH00868069",1,1,2024,3,1,49,4,1,1,33,"Varón",0,49,"Media"
"TQRMNOSPRHLOKSCDEHPJB00806444",1,3,2024,3,2,35,4,2,1,29,"Mujer",1,35,"Media"
"TQRMNORYXHKOLQCDEGJBF00868451",1,2,2024,3,2,19,4,2,1,13,"Mujer",1,19,"Media"
"TQRMNOTTWHJOLPCDEHPJB00862131",1,1,2024,3,1,61,5,1,1,29,"Varón",0,61,"Media"
"TQRMNOPQTHMOKPCDEFNFF00809395",1,1,2024,3,1,52,3,1,1,7,"Varón",0,52,"Baja"
"TQRMNOTXSHJLLQCDEFNFF00864566",1,1,2024,3,2,39,4,2,1,7,"Mujer",1,39,"Media"
"TQRMNOSVYHJMKTCDEFIAH00864920",1,2,2024,3,1,38,6,1,1,2,"Varón",0,38,"Alta"
"TQRMNOSXYHJKQSCDEIJAH00862852",1,1,2024,3,1,45,3,1,1,33,"Varón",0,45,"Baja"
"TQRMNOTUPHKMLLCDEHIBB00867836",1,1,2024,3,1,46,4,1,1,22,"Varón",0,46,"Media"
"TQRMNOTUPHKMLLCDEHIBB00867836",1,2,2024,3,2,51,6,2,1,22,"Mujer",1,51,"Alta"
"TQRMNOUVXHKOLPCDEHIBB00870772",1,1,2024,3,2,35,4,2,1,22,"Mujer",1,35,"Media"
"TQRMNORXVHMOKMCDEHMHF00854168",1,2,2024,3,2,25,3,2,1,26,"Mujer",1,25,"Baja"
"TQRMNOPSWHKMLQCDEHNHB00871698",1,4,2024,3,1,43,4,2,1,27,"Varón",1,43,"Media"
"TQRMNOTYQHJOKOCDEFLID00862990",1,1,2024,3,2,42,2,1,1,5,"Mujer",0,42,"Baja"
"TQRMNOPXPHLKMOCDEIIAD00806957",1,2,2024,3,1,46,4,1,1,32,"Varón",0,46,"Media"
"TQRMNORRRHMLLLCDEGPDJ00810658",2,2,2024,3,2,50,2,2,1,19,"Mujer",1,50,"Baja"
"TQRMNOSSYHMNLQCDEHJGH00811029",1,3,2024,3,2,30,3,2,1,23,"Mujer",1,30,"Baja"
"TQRMNOTTUHMLLQCDEGOIH00810540",1,1,2024,3,2,46,2,2,1,18,"Mujer",1,46,"Baja"
"TQRMNOPTYHJMQTCDEIJAH00865653",1,2,2024,3,1,23,3,1,1,33,"Varón",0,23,"Baja"
"TQRMNORTPHKMKTCDEGKDB00870215",1,2,2024,3,1,36,6,1,1,14,"Varón",0,36,"Alta"
"TQRMNORYTHJMKTCDEGJBF00864383",1,2,2024,3,2,42,5,1,1,13,"Mujer",0,42,"Media"
"TQRMNORUQHMMLOCDEFIAH00808571",2,1,2024,3,2,38,4,1,1,2,"Mujer",0,38,"Media"
"TQRMNOPUXHLOLPCDEHLEH00806135",1,1,2024,3,2,43,4,2,1,25,"Mujer",1,43,"Media"
"TQRMNOTSYHJKLMCDEHPJB00866603",1,1,2024,3,1,40,5,1,1,29,"Varón",0,40,"Media"
"TQRMNORXSHLMLNCDEIGED00806623",1,2,2024,3,1,51,4,1,1,30,"Varón",0,51,"Media"
"TQRMNOSPWHKLLLCDEIJAH00872250",1,2,2024,3,2,36,5,1,1,33,"Mujer",0,36,"Media"
"TQRMNOPWSHMMPTCDEIJAH00868020",1,2,2024,3,1,27,4,2,1,33,"Varón",1,27,"Media"
"TQRMNOSTVHLKKTCDEGPDJ00805510",1,1,2024,3,2,41,4,2,1,19,"Mujer",1,41,"Media"
"TQRMNOPTSHKLLSCDEFJAH00868557",1,2,2024,3,2,22,5,1,1,3,"Mujer",0,22,"Media"
"TQRMNOQYXHJOKRCDEFLID00862230",1,3,2024,3,1,26,3,2,1,5,"Varón",1,26,"Baja"
"TQRMNOPQWHJMOSCDEIJAH00863778",1,3,2024,3,1,24,6,2,1,33,"Varón",1,24,"Alta"
"TQRMNOQWXHKKKNCDEGGFB00869060",1,1,2024,3,1,50,6,1,1,10,"Varón",0,50,"Alta"
"TQRMNORPQHKMKPCDEGKDB00867882",1,2,2024,3,2,46,2,1,1,14,"Mujer",0,46,"Baja"
"TQRMNOSUPHLLNUCDEIIAD00811960",1,2,2024,3,2,43,6,1,1,32,"Mujer",0,43,"Alta"
"TQRMNOUPRHJOKUCDEIHJF00866492",1,1,2024,3,2,35,2,2,1,31,"Mujer",1,35,"Baja"
"TQRMNOPPVHMMKTCDEIKAH00812944",1,1,2024,3,1,37,6,1,1,34,"Varón",0,37,"Alta"
"TQRMNOSVUHKLLOCDEGPDJ00870778",1,1,2024,3,2,45,4,2,1,19,"Mujer",1,45,"Media"
"TQRMNORWUHLNLPCDEFNFF00804261",1,3,2024,3,1,21,5,2,1,7,"Varón",1,21,"Media"
"TQRMNOQTRHKMLPCDEFKID00871569",1,2,2024,3,1,50,6,1,1,4,"Varón",0,50,"Alta"
"TQRMNOSUPHLOLMCDEGIBJ00804746",1,3,2024,3,2,30,4,1,1,12,"Mujer",0,30,"Media"
"TQRMNOQYRHKMKQCDEHIBB00869947",1,2,2024,3,1,50,2,1,1,22,"Varón",0,50,"Baja"
"TQRMNORPUHLOLMCDEFMDB00803988",1,2,2024,3,2,20,5,1,1,6,"Mujer",0,20,"Media"
"TQRMNORTRHKMKTCDEGKDB00868446",1,1,2024,3,2,45,6,1,1,14,"Mujer",0,45,"Alta"
"TQRMNOPSTHKMLMCDEFIAH00872224",1,2,2024,3,1,30,4,1,1,2,"Varón",0,30,"Media"
"TQRMNOQYSHJNKPCDEHMHF00866240",1,4,2024,3,2,29,4,1,1,26,"Mujer",0,29,"Media"
"TQRMNORPPHKMLLCDEHIBB00870596",1,1,2024,3,1,48,4,1,1,22,"Varón",0,48,"Media"
"TQRMNOQRWHJMKNCDEHLEH00864428",1,1,2024,3,2,37,6,1,1,25,"Mujer",0,37,"Alta"
"TQRMNORVSHKMLLCDEHMHF00868416",1,2,2024,3,2,30,6,2,1,26,"Mujer",1,30,"Alta"
"TQRMNOQTWHLOMNCDEFKID00803606",1,2,2024,3,1,33,6,1,1,4,"Varón",0,33,"Alta"
"TQRMNOQPSHKKKUCDEHPJB00872308",1,1,2024,3,2,29,5,2,1,29,"Mujer",1,29,"Media"
"TQRMNOPUSHJLKTCDEIIAD00868666",1,2,2024,3,1,57,3,2,1,32,"Varón",1,57,"Baja"
"TQRMNOUTUHKNLQCDEHIBB00871959",1,3,2024,3,1,19,2,2,1,22,"Varón",1,19,"Baja"
"TQRMNOPYWHLNKPCDEGPDJ00805587",1,2,2024,3,1,25,3,2,1,19,"Varón",1,25,"Baja"
